OBJECTID,Lease or Claim Name,Lease or Claim Type,Commodity,Stock Raising Homestead Act,MLRS Casefile Number,Casefile Number,Case Type,BLM Administrative Unit,GIS Acres,GLOBALID,Shape__Area,Shape__Length
2862,LODE CLAIM,LodeClaim,UN,U,OR101658880,ORMC158220,384101,ORL00,502.51420067,4da5da83-3fdb-4e60-add7-3bd0c91569a9,0.000222069832943816,0.060341374170642
2863,LODE CLAIM,LodeClaim,UN,U,OR101658881,ORMC158221,384101,ORL00,221.66162937,37de533d-0c72-4f5c-b212-36d1a6bb81e3,9.79504848146462E-05,0.0458509940254522
2864,LODE CLAIM,LodeClaim,UN,U,OR101658882,ORMC158222,384101,ORL00,309.41668072,b789f742-61fc-4458-8df9-093527cba6ee,0.00013673536841452,0.0552852870747473
2865,AA 73,LodeClaim,UN,U,OR101658883,ORMC158223,384101,ORL00,149.51943511,00347546-7703-47e7-8634-c4c51941e004,6.60709520161618E-05,0.0407961435401418
2866,LODE CLAIM,LodeClaim,UN,U,OR101658884,ORMC158224,384101,ORL00,309.41668072,27ae6b5d-7241-4765-a451-e14f4f483920,0.00013673536841452,0.0552852870747473
2867,AA 75,LodeClaim,UN,U,OR101658885,ORMC158225,384101,ORL00,149.51943511,c485e4b5-be70-4b12-980d-b5ffbce4cb18,6.60709520161618E-05,0.0407961435401418
2868,LODE CLAIM,LodeClaim,UN,U,OR101658886,ORMC158226,384101,ORL00,309.41668072,9654412a-0ed3-4413-b86e-c5d766c70e37,0.00013673536841452,0.0552852870747473
2869,AA 77,LodeClaim,UN,U,OR101658887,ORMC158227,384101,ORL00,149.51943511,463403ed-0137-42f1-b873-066422c8ab9d,6.60709520161618E-05,0.0407961435401418
2870,AA 78,LodeClaim,UN,U,OR101658888,ORMC158228,384101,ORL00,272.82938825,f56dc1e2-9c64-4435-8f1b-65496f7b4dc3,0.000120560097911948,0.0604015533421669
2871,ML #3,LodeClaim,UN,U,OR102523964,ORMC159539,384101,ORW00,320.75833208,2cde8a78-88ea-41db-a6d3-d7ae3435f3b0,0.000156271475589165,0.0576464179676157
2872,PLACER CLAIM,PlacerClaim,UN,U,OR101312081,ORMC159655,384201,ORV00,163.10865113,9f576801-2bb0-47f6-b6a9-e7b3a87a3745,7.50970548324403E-05,0.0351053513654809
2873,ARGENTITE,LodeClaim,UN,U,OR101312101,ORMC159677,384101,ORN00,461.4660006,8befcd35-73f0-4193-adfd-1ccdf9b0e882,0.000208193594971817,0.067005055748207
2874,BIG BEND,PlacerClaim,UN,U,OR101312102,ORMC159678,384201,ORN00,302.26076907,e69439f0-352e-4528-b7fa-b1c0fdce01e3,0.000136370576910849,0.0621870848783056
2875,RELOADER #2,PlacerClaim,UN,Y,OR102523186,ORMC159700,384201,ORV00,154.27866867,694557f7-7263-4ccc-933c-0333535c7a09,7.0749269980297E-05,0.0340888420529488
2876,FIIM #112,LodeClaim,UN,U,OR101655902,ORMC157774,384101,ORV00,156.87089587,9a6613b5-68cf-447e-98cd-1e48d98e20f5,7.25040340512351E-05,0.0345282326623492
2877,SM 146,LodeClaim,262,U,OR101570271,ORMC173130,384101,ORV00,675.9032537,82b5472b-c8b9-43b2-8727-09ad5488cbc5,0.000303810795685422,0.070426242129072
2878,PUMA #2,MillSite,UN,N,OR101430852,ORMC147587,384401,ORB00,158.82065815,b6792fbc-bfd6-418e-96bc-27a9111dcdea,7.19009581189312E-05,0.0343500251320108
2879,SM 53,LodeClaim,262,U,OR101570254,ORMC173037,384101,ORV00,641.09040977,dd12f4d9-8d93-4aa2-b636-8ac299a501b0,0.000288234400613874,0.0687594268587183
2880,4 SQUARES #7,LodeClaim,UN,U,OR101372345,ORMC161289,384101,ORL00,322.88820935,4d7c1809-cfed-42f9-938e-394dce2f60dd,0.000142703227993479,0.0488645843577291
2881,LODE CLAIM,LodeClaim,UN,U,OR101372346,ORMC161290,384101,ORL00,283.03000272,ad54f038-fefd-4549-93eb-b0fa5f351126,0.000125074709558248,0.0450795919845727
2882,LODE CLAIM,LodeClaim,UN,U,OR101372347,ORMC161291,384101,ORL00,657.28106707,9e0af4fc-cb8b-40ad-9915-3674c287df73,0.000290490180304914,0.0687786382235447
2883,ANGEL 8,LodeClaim,UN,U,OR101372348,ORMC161292,384101,ORL00,322.88820935,062cad0d-47ff-40f6-8d28-ab3e4eed8950,0.000142703227993479,0.0488645843577291
2884,KC,PlacerClaim,UN,U,OR101373693,ORMC161311,384201,ORV00,319.87482291,7f8c0d40-71cc-4218-8d80-ae77991e5749,0.000147175965594215,0.0551736603344821
2885,NCWP #1,PlacerClaim,UN,U,OR101373694,ORMC161312,384201,ORW00,162.4175287,e47165dd-fed0-4c82-9bc4-5a18259f1140,7.82572910793533E-05,0.0361023031201855
2886,NCWP #2,PlacerClaim,UN,U,OR101373695,ORMC161313,384201,ORW00,165.64357226,0d3aac8b-a17b-4d1f-abbf-fe457d4b175b,7.98620130808558E-05,0.0363870724390292
2887,NCWP #1W,PlacerClaim,UN,U,OR101374332,ORMC161314,384201,ORW00,162.4175287,d41473bc-0db9-4e23-af3e-de0159b26d7b,7.82572910793533E-05,0.0361023031201855
2888,NCWP #2W,PlacerClaim,UN,U,OR101374333,ORMC161315,384201,ORW00,165.64357226,994451fa-e647-469a-a8da-a3ab070a2216,7.98620130808558E-05,0.0363870724390292
2889,LUCKY US #1,PlacerClaim,UN,U,OR101376457,ORMC161318,384201,ORM00,160.6001781,0fe483e8-af59-4d3b-b067-712554c64f17,7.11422344465973E-05,0.0341177904296326
2890,LUCKY US #3,PlacerClaim,UN,U,OR101376458,ORMC161319,384201,ORM00,160.54523771,b7242c4a-368a-4f0b-b861-ae57744b5261,7.11015068191045E-05,0.0341047584871529
2891,LODE CLAIM,LodeClaim,UN,U,OR101375844,ORMC161352,384101,ORC00,322.57302481,ed742b72-0329-40eb-98d2-13c7d2f2f121,0.000142758239690011,0.0486809500239192
2892,RF 23,LodeClaim,UN,U,OR101375845,ORMC161353,384101,ORC00,158.38177978,c1bb450a-2a22-420f-9dda-097304614bc0,7.00894624969806E-05,0.0338229248679987
2893,BROWN BEAR #4,LodeClaim,UN,U,OR101367117,ORMC157184,384101,ORP00,155.64585863,50814025-fe2e-45bc-b7fe-21471d1db46b,7.15633959771367E-05,0.0343039897091629
2894,PLACER CLAIM,PlacerClaim,UN,U,OR101518156,ORMC157366,384201,ORW00,866.58478241,8af2f66d-5de9-4848-a1fa-6e09a5ed2eb7,0.000417647412632505,0.0821901137589755
2895,TROUT HOLE,PlacerClaim,UN,U,OR101519811,ORMC157446,384201,ORM00,165.33617365,df4bb1b3-7cf3-40f9-87c9-52d45362f739,7.35076987439243E-05,0.0347227992186617
2896,GRANDPAS DREAM,PlacerClaim,UN,U,OR101656407,ORMC157474,384201,ORM00,164.63788634,6ee682b5-27b3-422c-803d-56608dbf2cdf,7.31971845198132E-05,0.0345476063067777
2897,FULL CIRCLE #2,PlacerClaim,UN,U,OR101654629,ORMC157510,384201,ORM00,319.00522147,debe6a1e-003f-4f6c-aec9-ff99b517ab56,0.000140431261115737,0.0533535549487346
2898,PLACER CLAIM,PlacerClaim,UN,U,OR101654630,ORMC157511,384201,ORM00,640.7920265,002a9151-ee1a-4ea4-973b-d5488fae2e12,0.000282071676792839,0.0679527797224803
2899,FULL CIRCLE #4,PlacerClaim,UN,U,OR101654631,ORMC157512,384201,ORM00,481.18315727,313925fa-2d04-4d55-8208-5f9d8eed81b7,0.000211840935207874,0.0678836881474421
2900,AA 79,LodeClaim,UN,U,OR101659501,ORMC158229,384101,ORL00,272.82938825,02c17ff9-0db7-42b6-b48c-17456d0372fd,0.000120560097911948,0.0604015533421669
2901,AA 80,LodeClaim,UN,U,OR101659502,ORMC158230,384101,ORL00,123.30996348,60ac1573-1b77-4c56-8932-f1d3b29e721f,5.44891458957864E-05,0.0307287402703809
2902,LODE CLAIM,LodeClaim,UN,U,OR101659503,ORMC158231,384101,ORL00,283.03000272,796f579e-4a4b-4ed5-af4a-5e0fd2bf0fad,0.000125074709558248,0.0450795919845727
2903,AA 82,LodeClaim,UN,U,OR101659504,ORMC158232,384101,ORL00,123.30996348,0572f150-3e6e-4af9-a885-be801d9901b5,5.44891458957864E-05,0.0307287402703809
2904,LODE CLAIM,LodeClaim,UN,U,OR101659505,ORMC158233,384101,ORL00,283.03000272,278ccc65-a75d-4b19-8b46-1252d4155846,0.000125074709558248,0.0450795919845727
2905,AA 84,LodeClaim,UN,U,OR101659506,ORMC158234,384101,ORL00,123.30996348,b7fbaa6f-262e-4105-bb8e-b12c9e4ce90d,5.44891458957864E-05,0.0307287402703809
2906,LODE CLAIM,LodeClaim,UN,U,OR101659507,ORMC158235,384101,ORL00,570.23601973,43a1534f-7329-49da-9831-8c1aa6753169,0.000251994104019104,0.065127710578531
2907,LODE CLAIM,LodeClaim,UN,U,OR101659508,ORMC158236,384101,ORL00,246.73623386,53571d3b-a938-496e-9993-420cf16a29e2,0.000109029343548173,0.050399277046419
2908,LODE CLAIM,LodeClaim,UN,U,OR101659509,ORMC158237,384101,ORL00,287.20601702,7e84c0e2-5965-47d9-a90d-1611f63a917e,0.000126919394460856,0.0454977296488373
2909,AA 88,LodeClaim,UN,U,OR101659510,ORMC158238,384101,ORL00,123.42628316,69283162-f95b-4639-8130-7e9d60d7eb42,5.45401976523863E-05,0.0307660608340901
2910,LODE CLAIM,LodeClaim,UN,U,OR101659511,ORMC158239,384101,ORL00,287.20601702,d399cc0e-1f1b-4719-8e0a-f34d30f0dab1,0.000126919394460856,0.0454977296488373
2911,AA 90,LodeClaim,UN,U,OR101659512,ORMC158240,384101,ORL00,123.42628316,36e71c61-2c63-4f5e-8394-47f32970ef6a,5.45401976523863E-05,0.0307660608340901
2912,LODE CLAIM,LodeClaim,UN,U,OR101659513,ORMC158241,384101,ORL00,287.20601702,1d334b0b-2553-4e80-a4fc-98fbcf4bb7ac,0.000126919394460856,0.0454977296488373
2913,AA 92,LodeClaim,UN,U,OR101659514,ORMC158242,384101,ORL00,123.42628316,9bf94cb6-d06b-49b4-a0c4-9042cb0a7c05,5.45401976523863E-05,0.0307660608340901
2914,LODE CLAIM,LodeClaim,UN,U,OR101659515,ORMC158243,384101,ORL00,287.20601702,da0db978-2d25-47c3-a7a6-9bede2903385,0.000126919394460856,0.0454977296488373
2915,AA 94,LodeClaim,UN,U,OR101659516,ORMC158244,384101,ORL00,282.31967337,7add9ef3-6ba3-4220-8e1a-8ec5c0475968,0.000124751358271169,0.0546848228591887
2916,LODE CLAIM,LodeClaim,UN,U,OR101659517,ORMC158245,384101,ORL00,608.69723475,1a0262e0-7826-4a14-b253-7a2cfe50e691,0.00026898681971943,0.0691134896814257
2917,AA 96,LodeClaim,UN,U,OR101659518,ORMC158246,384101,ORL00,158.89337511,f4624496-2c1e-418d-8eb4-44b52a83a84a,7.02111606187827E-05,0.0350196772882036
2918,PLACER CLAIM,PlacerClaim,UN,U,OR101371637,ORMC159735,384201,ORM00,352.39553214,cb33e1a2-0653-43eb-bf88-8bd779fea0d2,0.000155267734953668,0.0504452430483088
2919,PRECIOUS PASTURE,LodeClaim,UN,U,OR101438807,ORMC159766,384101,ORL00,159.17045528,a88462cb-5f9f-4503-bf50-6f4cab7fe720,7.0198948833422E-05,0.0338620891965123
2920,MY MINI MINE,LodeClaim,UN,U,OR101374607,ORMC159778,384101,ORB00,333.77371168,9bfd9f72-9e82-4df0-ad10-78bcf7cbc436,0.00015117795965125,0.0498570980889829
2921,DIAMOND RING,LodeClaim,UN,U,OR101436607,ORMC159782,384101,ORL00,165.68327325,42ccb27d-7bbf-4e94-9ef9-e8594e4145ca,7.36244596737379E-05,0.0347157080576205
2922,DEEP MATRIX,PlacerClaim,UN,U,OR101436608,ORMC159783,384201,ORL00,163.12943814,8f37554e-e9e6-4ad4-a13d-57e7d3527bba,7.24852343410021E-05,0.0344187682551258
2923,MOVE THAT DRILL,PlacerClaim,UN,U,OR101436609,ORMC159785,384201,ORL00,327.00358636,8bbce52d-361a-4a14-b8dc-7a6c4992b48a,0.000145300761687395,0.0542156161311147
2924,LODE CLAIM,LodeClaim,UN,U,OR101438261,ORMC159796,384101,ORW00,318.30041977,bd41472d-385a-4a05-921a-be505e8f263b,0.000158071602982091,0.0507367148012075
2925,BROKER'S BEST 3,LodeClaim,UN,U,OR101438262,ORMC159797,384101,ORW00,318.35630372,56d47727-7b1f-4333-9929-a4b23d11a998,0.000158122846187325,0.0507821125810006
2926,LODE CLAIM,LodeClaim,UN,U,OR101438943,ORMC159798,384101,ORW00,320.73774554,fa3bce9c-3e59-4487-a4c2-e6fcad85a840,0.000159316550707445,0.0583412743502484
2927,LODE CLAIM,LodeClaim,UN,U,OR101438944,ORMC159801,384101,ORW00,317.18660827,88f3efa1-d465-4f76-9262-b9346bbe6df9,0.000157531477270823,0.058146681682498
2928,BROKER'S BEST 8,LodeClaim,UN,U,OR101438945,ORMC159802,384101,ORW00,159.57782744,02f4f2ba-d25f-4480-9836-b33fa385055b,7.92655860095692E-05,0.0363612146117448
2929,DES 15,LodeClaim,UN,U,OR101385014,ORMC155682,384101,ORW00,321.09717341,ab059274-2b8f-4440-b138-1ac0b209283c,0.000159548942065157,0.051019818704978
2930,DES 16,LodeClaim,UN,U,OR101385015,ORMC155683,384101,ORW00,321.94497245,65304988-c14d-4394-abf0-ba721b091f02,0.000159934972998599,0.0586067669278056
2931,DES 17,LodeClaim,UN,U,OR101385016,ORMC155684,384101,ORW00,321.94497245,8a93cd70-e111-4fc4-ba99-68df448d88d1,0.000159934972998599,0.0586067669278056
2932,LODE CLAIM,LodeClaim,UN,U,OR101385017,ORMC155685,384101,ORW00,643.36606107,1298f8ce-772b-415d-9529-411cd667791b,0.000319634787956602,0.0731143825001635
2933,DES 19,LodeClaim,UN,U,OR101385018,ORMC155686,384101,ORW00,321.42108862,90b8d4d8-a45a-4e85-8a92-f548dfa4c766,0.000159699814958003,0.0585276191390303
2934,DES 20,LodeClaim,UN,U,OR101385019,ORMC155687,384101,ORW00,321.42108862,b567f00c-ef6a-4e92-a9f7-27499b99cb96,0.000159699814958003,0.0585276191390303
2935,DES 21,LodeClaim,UN,U,OR101385020,ORMC155688,384101,ORW00,321.42108862,4800613c-a13e-40f1-a588-bda72798b9a0,0.000159699814958003,0.0585276191390303
2936,DES 22,LodeClaim,UN,U,OR101385021,ORMC155689,384101,ORW00,641.89559541,86054a03-ae79-436a-ab70-fcd0d9caabe4,0.000318949279062508,0.0729762744024815
2937,GS 63,LodeClaim,UN,U,OR101868860,ORMC175593,384101,ORV00,156.12227843,5fa03a5d-8905-4ab4-9c54-e2cec02eb6b8,7.13308268132096E-05,0.0343268566516832
2938,GS 64,LodeClaim,UN,U,OR101868861,ORMC175594,384101,ORV00,156.39659773,2bca5a8c-4df1-4aee-b7a4-14087a6be37f,7.14563125256973E-05,0.0343512116260396
2939,GS 64,LodeClaim,UN,U,OR101868861,ORMC175594,384101,ORV00,156.12227843,c0247380-12ba-406e-8620-3af5cda826cf,7.13308268132096E-05,0.0343268566516832
2940,GS 65,LodeClaim,UN,U,OR101868862,ORMC175595,384101,ORV00,156.39659773,8bbe773c-9afd-4e4e-8cc2-130604763b94,7.14563125256973E-05,0.0343512116260396
2941,PAC RAT #5,LodeClaim,UN,U,OR101383816,ORMC155700,384101,ORV00,159.37102686,01a83a83-439b-4857-a2f6-54bc4a46ed8e,7.33531715013669E-05,0.0347335209744896
2942,PAC RAT #6,LodeClaim,UN,U,OR101383817,ORMC155701,384101,ORV00,159.37102686,da6efb93-0640-456a-9eeb-278b20bfb180,7.33531715013669E-05,0.0347335209744896
2943,GS 65,LodeClaim,UN,U,OR101868862,ORMC175595,384101,ORV00,156.12227843,eac117f2-6be9-495e-9a4e-706fdbc9ddaa,7.13308268132096E-05,0.0343268566516832
2944,HIDAWAY OPAL #1,LodeClaim,UN,U,OR101657228,ORMC157586,384101,ORV00,160.55708612,790766f1-7891-43e9-9ae5-abe08ef38a39,7.43379782761622E-05,0.0349995298461213
2945,HIDAWAY OPAL #2,LodeClaim,UN,U,OR101657229,ORMC157592,384101,ORV00,160.55708612,bca9e2d1-02de-42a9-89c6-8e125cc59777,7.43379782761622E-05,0.0349995298461213
2946,LODE CLAIM,LodeClaim,UN,U,OR101657230,ORMC157593,384101,ORV00,640.21011333,b0a3b341-6212-4858-ae7e-98c5fc65d8fd,0.000296359611638763,0.0698341243356354
2947,LODE CLAIM,LodeClaim,UN,U,OR101657231,ORMC157594,384101,ORM00,320.3077119,4cd5d477-a9e0-4e14-84f6-5588bc2e6b11,0.000140988553084753,0.0533339498327099
2948,BEAR,LodeClaim,UN,U,OR101657232,ORMC157595,384101,ORM00,319.00522147,899b6a89-7398-474f-94e3-830003530670,0.000140431261115737,0.0533535549487346
2949,LODE CLAIM,LodeClaim,UN,U,OR101657233,ORMC157596,384101,ORM00,318.56633865,2fe37ec5-a69f-4857-aab5-c2af15265655,0.000140230076794978,0.0487419088649094
2950,PLACER CLAIM,PlacerClaim,UN,U,OR101657234,ORMC157599,384201,ORW00,326.50929818,3f4ce93a-4793-4804-8d28-1449c40df88e,0.000152423515373812,0.0500668381881371
2951,MEADOWLARK,PlacerClaim,UN,U,OR101657631,ORMC157602,384201,ORR00,171.34746688,c24ef361-d46d-411d-adf7-70b046724d00,7.65925205996609E-05,0.0356759353617515
2952,LAST ONE IV #1,PlacerClaim,UN,U,OR101654283,ORMC157613,384201,ORN00,158.78457934,ac3203c5-bfa3-4b88-b205-07a2e36b6280,7.17261209501885E-05,0.0343998721448108
2953,17 QUARTERS,PlacerClaim,UN,U,OR101657254,ORMC157622,384201,ORM00,185.55084422,a9ec974a-569e-4dd7-8d82-9a8832e68079,8.21470407572633E-05,0.0363718392330771
2954,LODE CLAIM,LodeClaim,UN,U,OR101659519,ORMC158247,384101,ORL00,321.49121773,566e0374-0b8e-4e2a-a647-7771cfe862a9,0.000142067425258574,0.049216835074262
2955,AA 98,LodeClaim,UN,U,OR101659520,ORMC158248,384101,ORL00,158.89337511,5ff29f58-1e73-4c36-a9fe-58d60819069e,7.02111606187827E-05,0.0350196772882036
2956,LODE CLAIM,LodeClaim,UN,U,OR101659521,ORMC158249,384101,ORL00,321.49121773,c3e15b94-2500-4066-992f-94e2cdddbe2f,0.000142067425258574,0.049216835074262
2957,AA 100,LodeClaim,UN,U,OR101660194,ORMC158250,384101,ORL00,158.89337511,b8cec1c4-8abb-4c3c-8d28-c64b68f51717,7.02111606187827E-05,0.0350196772882036
2958,LODE CLAIM,LodeClaim,UN,U,OR101660195,ORMC158251,384101,ORL00,321.49121773,b6b70d25-742e-4c36-8c17-d71b86fb350a,0.000142067425258574,0.049216835074262
2959,AA 102,LodeClaim,UN,U,OR101660196,ORMC158252,384101,ORL00,158.89337511,b1fa76f3-83fe-46f7-b1af-c9a2eaec1acf,7.02111606187827E-05,0.0350196772882036
2960,LODE CLAIM,LodeClaim,UN,U,OR101660197,ORMC158253,384101,ORL00,640.79750556,8f028de7-0e1a-41d9-b2a5-c513bc60e440,0.000283167778889037,0.06856717859057
2961,LODE CLAIM,LodeClaim,UN,U,OR101660198,ORMC158254,384101,ORL00,318.41686557,2b0cdaca-0c7e-417c-bafa-a6332980ebcc,0.000140699953135481,0.0543239622909241
2962,LODE CLAIM,LodeClaim,UN,U,OR101660199,ORMC158255,384101,ORL00,319.30628783,d804599f-e7d0-4bf0-be6b-80e588ee6f6c,0.000141100353630463,0.0484813920351345
2963,AA 106,LodeClaim,UN,U,OR101660200,ORMC158256,384101,ORL00,159.52349036,a6643cb6-5e97-4c59-ac92-1c7fb279a3fa,7.04887925166986E-05,0.0339298348539559
2964,AA 108,LodeClaim,UN,U,OR101660202,ORMC158258,384101,ORL00,233.2951195,b8bdb459-f328-408c-900b-1b562587b61c,0.000103084903457784,0.0556986685175893
2965,AA 109,LodeClaim,UN,U,OR101660203,ORMC158259,384101,ORL00,233.2951195,6790ad6c-ae46-411e-a767-e88138295f39,0.000103084903457784,0.0556986685175893
2966,AA 110,LodeClaim,UN,U,OR101660204,ORMC158260,384101,ORL00,233.2951195,7cf26a07-7666-49bd-bfed-84714f1250c6,0.000103084903457784,0.0556986685175893
2967,LODE CLAIM,LodeClaim,UN,U,OR101660205,ORMC158261,384101,ORL00,543.88294471,192c10af-a737-416f-9214-9400667e385a,0.0002403235116617,0.0651935847272795
2968,AA 112,LodeClaim,UN,U,OR101660206,ORMC158262,384101,ORL00,310.58782521,164852d1-c97a-4e8a-b8bd-ddaa3a8589a6,0.000137238608203916,0.0601194226999375
2969,AA 113,LodeClaim,UN,U,OR101660207,ORMC158263,384101,ORL00,310.58782521,e48e8bca-d061-4327-8d50-0cf66876a50c,0.000137238608203916,0.0601194226999375
2970,NFBR #1000,PlacerClaim,UN,U,OR101620409,ORMC177278,384201,ORV00,160.25418501,315c163a-8726-4a06-b34d-b859ec7e4818,7.35576531951665E-05,0.0347847099140437
2971,ANTHONY J-T,LodeClaim,UN,U,OR101524204,ORMC159889,384101,ORW00,161.8154957,a5ce6653-4ec7-425d-9fdc-a1d2319ac0c4,7.77407526584284E-05,0.0358926244128924
2972,LODE CLAIM,LodeClaim,UN,U,OR101525141,ORMC159967,384101,ORW00,321.55400928,70c7aaaf-0285-4bea-9202-ef6d6219f8f2,0.000154495676270017,0.0503743792477343
2973,MILLER JACKPOT,PlacerClaim,UN,U,OR101498382,ORMC159976,384201,ORM00,161.89652121,3254dd84-1e7a-4637-b1bf-43a42bc548d4,7.15024234523298E-05,0.0342201385361342
2974,DIXIE TRAIL GROUP 1,PlacerClaim,UN,U,OR101522389,ORMC160028,384201,ORP00,154.63222658,60fbd953-4b99-4b6e-8a71-7f41fff5df9d,7.08974475855939E-05,0.0342178519159316
2975,BASEMENT,LodeClaim,UN,U,OR101523554,ORMC160081,384101,ORM00,158.43059256,2f1161ed-e625-4155-bcab-8ef1a251dfb5,7.0267636601784E-05,0.0339676123597276
2976,BEAR SIGN,LodeClaim,UN,U,OR101523555,ORMC160082,384101,ORM00,158.43059256,f46a8616-3838-4fa8-8a1b-bf563fe7ba5b,7.0267636601784E-05,0.0339676123597276
2977,LONE EAGLE,LodeClaim,UN,U,OR101523556,ORMC160083,384101,ORM00,158.43059256,1faff700-5a02-491e-9068-96c98242bed0,7.0267636601784E-05,0.0339676123597276
2978,POISON OAK,LodeClaim,UN,U,OR101523557,ORMC160084,384101,ORM00,158.43059256,cee3aab2-d804-42ee-af89-908985d33233,7.0267636601784E-05,0.0339676123597276
2979,STEEP SIDE,LodeClaim,UN,U,OR101523558,ORMC160085,384101,ORM00,158.43059256,d8e547e0-413e-48f3-8bc8-de902c45813a,7.0267636601784E-05,0.0339676123597276
2980,ROCKER BOX #1,PlacerClaim,UN,U,OR101524172,ORMC160088,384201,ORR00,162.68990896,bb329d4b-3eec-4529-aa2d-76b36aeb30a3,7.26396101526916E-05,0.0344766537196431
2981,BMT 26,LodeClaim,UN,U,OR101365907,ORMC161975,384101,ORW00,153.67215075,d0cf050a-2285-4726-bf53-6a6959c30445,7.6414652994572E-05,0.0356145530304796
2982,SM 93,LodeClaim,262,U,OR101892866,ORMC173077,384101,ORV00,644.49575217,b84521e6-26d3-4ce7-bea5-3dfd02c35936,0.000289762883767253,0.0689367950131936
2983,SM 2,LodeClaim,262,U,OR101567601,ORMC172986,384101,ORV00,645.53518611,a238e51c-bf5b-4929-b97e-397f1781f9ed,0.000290299924017745,0.0690262298837162
2984,SM 282,LodeClaim,262,U,OR101898243,ORMC173266,384101,ORV00,649.12509519,c7f29a8c-4c72-4836-a907-d80cd018f1f6,0.000291640800242021,0.069107645016155
2985,LODE CLAIM,LodeClaim,UN,U,OR101756418,ORMC168712,384101,ORP00,193.30299251,5c493e3a-9df3-4179-ad86-0f950a323c06,8.88541935637477E-05,0.0415082513424454
2986,GS 66,LodeClaim,UN,U,OR101868863,ORMC175596,384101,ORV00,155.4562442,8f4192ee-a6ed-4bb0-92b0-fa494e46870e,7.10350959707284E-05,0.0342841268280996
2987,GS 66,LodeClaim,UN,U,OR101868863,ORMC175596,384101,ORV00,156.06199421,46bd99a3-9a60-440b-b2cf-5c54a034c479,7.1311847477773E-05,0.0343393342321477
2988,PLACER CLAIM,PlacerClaim,UN,U,OR101474010,ORMC155746,384201,ORM00,637.91965392,dfa484e8-5a29-47e7-b829-0d50fc497140,0.000281100426036573,0.0677234959800092
2989,GS 66,LodeClaim,UN,U,OR101868863,ORMC175596,384101,ORV00,156.39659773,4ead3730-162d-4a77-90a7-33db1ed9a70a,7.14563125256973E-05,0.0343512116260396
2990,GS 66,LodeClaim,UN,U,OR101868863,ORMC175596,384101,ORV00,156.12227843,acbd9a30-7965-4b5e-8268-b069a5917991,7.13308268132096E-05,0.0343268566516832
2991,GS 67,LodeClaim,UN,U,OR101868864,ORMC175597,384101,ORV00,155.4562442,78298c90-62f6-475e-b751-4b9800bbc510,7.10350959707284E-05,0.0342841268280996
2992,PLACER CLAIM,PlacerClaim,UN,U,OR101383836,ORMC155790,384201,ORV00,163.10865113,e7742a9b-a5cb-41cd-b328-a67dd9275f91,7.50970548324403E-05,0.0351053513654809
2993,STOCKPILE #1,PlacerClaim,UN,U,OR101385034,ORMC155804,384201,ORB00,161.24513635,3e9381cd-f3a3-4b55-919c-b6db06dc3f86,7.31027926121897E-05,0.034599143756518
2994,HILLSIDE ASSOCIATION,PlacerClaim,UN,U,OR101386030,ORMC155810,384201,ORM00,161.211751,06316589-c305-419b-977b-f672a47b42bc,7.10559452272719E-05,0.0340741788560274
2995,HILLSIDE #2,PlacerClaim,UN,U,OR101386032,ORMC155811,384201,ORM00,161.211751,53f4d7f1-9074-4341-b609-6d4caa915194,7.10559452272719E-05,0.0340741788560274
2996,EUREKA 1,PlacerClaim,UN,U,OR101550436,ORMC174219,384201,ORV05,154.77132927,59128da5-d5b5-4b69-a35d-3751cb068bf8,7.12232272235269E-05,0.0342137331200982
2997,LODE CLAIM,LodeClaim,UN,U,OR101472011,ORMC155827,384101,ORW00,561.63928495,2ddc8e59-ee77-4fe6-ae67-708b1c91466f,0.000269786551143625,0.0678471869711547
2998,WEAVER PLACER,PlacerClaim,UN,U,OR101616694,ORMC177437,384201,ORV00,154.06306714,77d468b6-3156-48b4-b072-4c81ae0a9765,7.08952352397318E-05,0.0341629329191351
2999,WEAVER PLACER,PlacerClaim,UN,U,OR101616694,ORMC177437,384201,ORV00,154.24872848,42d3799f-b137-408d-aa97-0674f4372245,7.09720520717383E-05,0.0341829471967677
3000,COOS DUNE SAND,PlacerClaim,UN,U,OR101657255,ORMC157624,384201,ORC00,159.61048827,7defd456-334c-4834-830c-911da861b731,7.18626920388488E-05,0.0343501841572435
3001,COOS DUNE SAND #1,PlacerClaim,UN,U,OR101657256,ORMC157625,384201,ORC00,156.38417281,be2390d2-abd6-4750-a5a0-d5fa00145b19,7.04103877069429E-05,0.0339137290744178
3002,WARD WON,PlacerClaim,UN,U,OR101657644,ORMC157627,384201,ORV00,157.41380308,ef534222-6411-488b-b2ac-1446b9c2ad3a,7.24152055227023E-05,0.0344897316954793
3003,SIDEWINDER,LodeClaim,UN,U,OR101384330,ORMC174357,384101,ORV00,159.6125356,e043f1d7-eea3-42f0-bd98-92a8ff770ab8,7.32597923160938E-05,0.0347485786532245
3004,OLYMPIA,LodeClaim,UN,U,OR101657652,ORMC157633,384101,ORM00,490.78198767,ab332a93-78ae-4dce-9b5e-4d3921eb5361,0.000218367239995132,0.0691978818792614
3005,SIDEWINDER,LodeClaim,UN,U,OR101384330,ORMC174357,384101,ORV00,78.07438346,cf2faac8-1eda-4d73-b593-63e5ae7394ca,3.58351098839194E-05,0.0243938049675115
